Episode,Reward,Loss,Steps
761,-19.0,0.007807121569798751,1040
762,-20.0,0.008015638165589836,887
763,-20.0,0.00823731596271197,958
764,-21.0,0.00799527552185787,852
765,-21.0,0.008098772049627521,1110
766,-21.0,0.008236502043225548,1142
767,-20.0,0.008173671597614885,990
768,-20.0,0.008109428500756622,1005
769,-20.0,0.008275583979081024,1094
770,-21.0,0.008004072846637832,904
771,-20.0,0.008049023596362935,878
772,-20.0,0.008165994193404913,1050
773,-20.0,0.007879852456972003,978
774,-20.0,0.00812796177342534,1051
775,-21.0,0.008151685094667805,944
776,-19.0,0.008240939202633772,1118
777,-21.0,0.008108664473349398,1064
778,-20.0,0.007998284418135881,1079
779,-19.0,0.007956838997250254,1121
780,-20.0,0.0081825477278067,920
781,-21.0,0.007983394070631929,884
782,-21.0,0.008193709468469024,946
783,-21.0,0.00823541231719511,783
784,-20.0,0.008099785836582834,1071
785,-18.0,0.008069666822186926,1080
786,-20.0,0.008208070369437336,992
787,-20.0,0.008168789134784178,1133
788,-20.0,0.008249122416600585,1009
789,-20.0,0.008224448096007109,983
790,-21.0,0.008203917043283581,1000
791,-21.0,0.008130704518407583,852
792,-20.0,0.007998144668009546,904
793,-18.0,0.008111349342820736,1346
794,-19.0,0.008173968134955927,1089
795,-21.0,0.008115737647232082,913
796,-21.0,0.007845699829472736,1066
797,-21.0,0.008190023596398532,852
798,-21.0,0.008043620942367448,912
799,-20.0,0.007894634993539916,901
800,-21.0,0.007994049332208104,871
801,-20.0,0.008018562663346529,968
802,-20.0,0.007883318389455477,930
803,-19.0,0.007839270867407322,1164
804,-21.0,0.007841371413734224,940
805,-20.0,0.007811909820884466,992
806,-21.0,0.007842097172720565,910
807,-21.0,0.00773687945264909,912
808,-21.0,0.007897034390932985,867
809,-21.0,0.007988901893523607,1140
810,-21.0,0.007823718059808017,966
811,-19.0,0.008023751984265718,1054
812,-21.0,0.0077246866809825105,992
813,-20.0,0.007918128200496236,1160
814,-21.0,0.007792183372657746,804
815,-20.0,0.007840904148502482,843
816,-21.0,0.007867333324005207,913
817,-21.0,0.007722713570627902,904
818,-20.0,0.007968786405399442,872
819,-21.0,0.008005562755796645,884
820,-21.0,0.007667962461709976,974
821,-21.0,0.007663376422391998,900
822,-21.0,0.007743656681850552,972
823,-21.0,0.00771779315546155,1004
824,-19.0,0.007731788186356425,1070
825,-20.0,0.00785794430412352,922
826,-21.0,0.008039679494686425,882
827,-21.0,0.007869067427236587,764
828,-21.0,0.007788095665587621,1095
829,-20.0,0.007815608858234353,920
830,-18.0,0.007836913651165863,1140
831,-21.0,0.007472001598216593,824
832,-21.0,0.007739535882137716,852
833,-20.0,0.007704856128177859,1018
834,-19.0,0.00755299674347043,1010
835,-20.0,0.007757308427244425,963
836,-21.0,0.007727039460506704,900
837,-21.0,0.007963358541019261,811
838,-21.0,0.007637789007276297,826
839,-19.0,0.007547089224681258,1010
840,-20.0,0.007517557746420304,872
841,-21.0,0.007662564050406218,930
842,-21.0,0.007589978062444263,874
843,-20.0,0.0074832759694092804,963
844,-19.0,0.007742903614416719,1008
845,-18.0,0.007790505312956297,1273
846,-20.0,0.007868935912847519,1040
847,-20.0,0.007742593763396144,1110
848,-21.0,0.007837966177612543,1064
849,-21.0,0.007602568560590346,903
850,-20.0,0.007736845950906475,1155
851,-19.0,0.007543165624762575,1269
852,-21.0,0.007603690680116415,946
853,-20.0,0.0077144375536590815,1049
854,-19.0,0.007728292761991422,1128
855,-20.0,0.007709345366391871,933
856,-21.0,0.007577736448082659,942
857,-20.0,0.007725716483863917,1051
858,-18.0,0.0,1100
859,-20.0,0.0,961
860,-19.0,0.0,1077
861,-18.0,0.0,1044
862,-20.0,0.0,919
863,-19.0,0.0,1016
864,-19.0,0.0,1026
865,-20.0,0.0,1159
866,-21.0,0.0,965
867,-20.0,0.0,967
868,-19.0,0.0,1078
869,-18.0,0.0,1140
870,-21.0,0.0,824
871,-20.0,0.0,1008
872,-20.0,0.0,903
873,-18.0,0.0,1178
874,-20.0,0.0,922
875,-21.0,0.0,1061
876,-20.0,0.0,1027
877,-20.0,0.0,899
878,-21.0,0.0,969
879,-21.0,0.0,871
880,-20.0,0.0,897
881,-21.0,0.0,1033
882,-20.0,0.0,1164
883,-20.0,0.0,1048
884,-20.0,0.0,1148
885,-20.0,0.0,987
886,-21.0,0.0,843
887,-20.0,0.0,919
888,-20.0,0.0,1043
889,-20.0,0.0,1139
890,-20.0,0.0,896
891,-20.0,0.0,1050
892,-20.0,0.0,920
893,-21.0,0.0,972
894,-20.0,0.0,1009
895,-21.0,0.0,825
896,-21.0,0.0,804
897,-20.0,0.0,932
898,-21.0,0.0,1026
899,-21.0,0.0,870
900,-20.0,0.0,1172
901,-20.0,0.0,1043
902,-21.0,0.0,843
903,-21.0,0.0,912
904,-21.0,0.0,1045
905,-19.0,0.0,1150
906,-20.0,0.0,958
907,-20.0,0.0,931
908,-20.0,0.0,1129
909,-21.0,0.0,824
910,-20.0,0.0,1116
911,-21.0,0.0,899
912,-19.0,0.0,954
913,-20.0,0.0082004610914737,1021
914,-20.0,0.008175397653960519,890
915,-18.0,0.008098250720649958,1155
916,-20.0,0.008203459996730089,977
917,-21.0,0.008198506198823452,932
918,-19.0,0.008175995550118387,1188
919,-18.0,0.008006800478324295,1033
920,-20.0,0.00799727076664567,991
921,-21.0,0.008211660923229324,853
922,-21.0,0.008034525532275438,982
923,-21.0,0.008160946994192071,939
924,-21.0,0.008229006030079391,882
925,-20.0,0.008131912133346,930
926,-21.0,0.008160484489053488,1002
927,-21.0,0.008064058143645525,933
928,-21.0,0.008126244466337893,959
929,-19.0,0.008032842616861066,1172
930,-20.0,0.008252326981164515,842
931,-21.0,0.007976357152478563,912
932,-20.0,0.008041499834507703,949
933,-19.0,0.00799568732165628,916
934,-21.0,0.007922525983303785,792
935,-18.0,0.008193378082730553,1134
936,-21.0,0.00806188932619989,812
937,-21.0,0.008076328106901863,1091
938,-21.0,0.008242588955909014,959
939,-21.0,0.008236515335738659,792
940,-20.0,0.008264644875783812,1062
941,-21.0,0.008062595713206312,1170
942,-21.0,0.008298481814563274,794
943,-20.0,0.008220901992172003,940
944,-20.0,0.007986220996826887,1011
945,-20.0,0.008014887674815126,916
946,-21.0,0.007867614479942454,885
947,-20.0,0.008138731225497194,920
948,-21.0,0.00818545992175738,882
949,-20.0,0.008042838796973229,1023
950,-21.0,0.007991878828033806,1032
951,-21.0,0.008099077618680894,824
952,-20.0,0.008125037467107177,948
953,-20.0,0.007989756111055613,1043
954,-20.0,0.007941676210612059,958
955,-19.0,0.008099434219978073,1059
956,-19.0,0.008061290563394627,1199
957,-20.0,0.008337503764778376,859
958,-21.0,0.008231852927969562,887
959,-21.0,0.008042438524878688,915
960,-21.0,0.008140750881284475,1004
961,-20.0,0.008055626368150114,931
962,-21.0,0.008025890390854329,822
963,-20.0,0.008137819170951844,993
964,-20.0,0.007858007866889238,1070
965,-20.0,0.008103044424206018,1009
966,-20.0,0.008126361761242151,930
967,-20.0,0.008211964637868933,931
968,-19.0,0.008090887684375048,982
969,-19.0,0.007950226310640574,1262
970,-20.0,0.00812351851808754,1161
971,-21.0,0.008043556111968227,910
972,-21.0,0.008142346562817693,963
973,-19.0,0.00815170919522643,1054
974,-21.0,0.007918421696457598,882
975,-19.0,0.007958638342097401,994
976,-19.0,0.008211799105629325,1004
977,-21.0,0.008172307680878375,880
978,-21.0,0.008089233888313174,824
979,-21.0,0.00802317861881521,912
980,-17.0,0.008156915195286274,1251
981,-20.0,0.008052774446292056,932
982,-21.0,0.007861730922013522,940
983,-20.0,0.008254823554307223,1048
984,-21.0,0.00815756856981251,912
985,-20.0,0.007998272450640798,956
986,-21.0,0.008314290782436728,853
987,-21.0,0.008029160348491536,873
988,-19.0,0.008070372510701418,1145
989,-19.0,0.008151162839071318,1074
990,-20.0,0.00816846489906311,949
991,-21.0,0.008186226038055288,974
992,-19.0,0.008138157964612428,1301
993,-21.0,0.008200843249344163,820
994,-21.0,0.00835149351041764,872
995,-20.0,0.008146970719099044,950
996,-21.0,0.008224601740948856,802
997,-21.0,0.008096033066976815,824
998,-21.0,0.008261811919510365,900
999,-19.0,0.008141805464401842,1007
1000,-20.0,0.008205377077683807,1016
1001,-19.0,0.008371815434657037,1169
1002,-20.0,0.008275142405182123,981
1003,-20.0,0.008104736590757966,1019
1004,-21.0,0.008239889866672456,824
1005,-21.0,0.008314913138747215,783
1006,-20.0,0.0079962695017457,949
1007,-21.0,0.008119613048620522,824
1008,-20.0,0.008146426536970668,947
1009,-21.0,0.00818083481863141,972
1010,-20.0,0.00804517709184438,843
1011,-21.0,0.008044311931977669,870
1012,-21.0,0.008077570444179906,914
1013,-21.0,0.008168089151796367,850
1014,-20.0,0.008049616124480963,1033
1015,-20.0,0.008148689340386126,861
1016,-19.0,0.008137336745858193,1069
1017,-20.0,0.008091730446639385,1008
1018,-21.0,0.008209598147206836,966
1019,-21.0,0.00811677508884006,910
1020,-21.0,0.008254930066565672,824
1021,-19.0,0.008008000483228401,1146
1022,-21.0,0.007983485062140971,792
1023,-20.0,0.00828676103529605,1067
1024,-19.0,0.00836247568950057,1044
1025,-20.0,0.008318206347111199,919
1026,-20.0,0.008266271816359626,887
1027,-20.0,0.008106917556789186,931
1028,-19.0,0.008206526554810504,1120
1029,-21.0,0.008292388287372887,880
1030,-21.0,0.008378235054098897,842
1031,-20.0,0.008384188129143282,1098
1032,-20.0,0.008315654885437753,948
1033,-21.0,0.008058376959525049,811
1034,-20.0,0.00813604336739941,1035
1035,-21.0,0.008106866023606725,975
1036,-20.0,0.0082686147229238,1042
1037,-19.0,0.008200343571264635,1075
1038,-20.0,0.008156930756134292,1237
1039,-21.0,0.0082241991120908,941
1040,-20.0,0.008323825057595968,1008
1041,-21.0,0.00821963818743825,961
1042,-20.0,0.008351643061773344,1101
1043,-20.0,0.008000000985339284,954
1044,-21.0,0.008280562702566385,825
1045,-21.0,0.007926158400045501,942
1046,-18.0,0.008198409256610003,1033
1047,-20.0,0.008193343877792358,1183
1048,-16.0,0.00817378806985087,803
1049,-13.0,0.008270853664726019,805
1050,-17.0,0.008550813829060644,808
1051,-10.0,0.00804917246568948,810
1052,-17.0,0.007867028820328414,813
1053,-16.0,0.008173651702236384,815
1054,-17.0,0.008075167948845774,818
1055,-16.0,0.008065493719186634,820
1056,-17.0,0.008049572455800243,823
1057,-15.0,0.00822011788841337,825
1058,-19.0,0.008029972668737173,828
1059,-21.0,0.008132667746394873,824
1060,-17.0,0.007921427022665739,833
1061,-17.0,0.008208331884816289,835
1062,-17.0,0.008344626869075,838
1063,-16.0,0.008119202011989223,840
1064,-21.0,0.008304471150040627,824
1065,-16.0,0.007960079289558861,845
1066,-19.0,0.00819209625478834,848
1067,-18.0,0.008179122789038552,850
1068,-20.0,0.007856014126446098,853
1069,-12.0,0.008071938891791634,855
1070,-12.0,0.008030718774534762,858
1071,-15.0,0.007882156512803502,860
1072,-21.0,0.007881529279984534,824
1073,-14.0,0.00803424697369337,865
1074,-15.0,0.008137266617268324,868
1075,-11.0,0.008063831521819035,870
1076,-16.0,0.007982026785612106,873
1077,-15.0,0.008068363492687544,875
1078,-10.0,0.00789601419819519,878
1079,-16.0,0.007938528381701972,880
1080,-16.0,0.00791546314333876,883
1081,-15.0,0.008002853590167232,885
1082,-15.0,0.007967996566245953,888
1083,-16.0,0.007674808251774973,890
1084,-19.0,0.008025565546833806,893
1085,-10.0,0.00824777374509722,895
1086,-21.0,0.00811786214924521,885
1087,-20.0,0.008073690502593914,900
1088,-19.0,0.008092296723690297,903
1089,-19.0,0.008025102265593078,905
1090,-19.0,0.007873626425862312,908
1091,-20.0,0.007936794171109795,903
1092,-19.0,0.007879002019762993,913
1093,-14.0,0.007911754513366355,915
1094,-21.0,0.007734508893918246,853
1095,-21.0,0.00792871131044295,824
1096,-21.0,0.008167888270691037,852
1097,-20.0,0.0077378279012110494,904
1098,-20.0,0.007803921742985646,928
1099,-17.0,0.00770562756806612,930
1100,-21.0,0.00767115451162681,825
1101,-21.0,0.007737194964041312,885
1102,-17.0,0.007664036471396685,938
1103,-18.0,0.0076583444606512785,940
1104,-14.0,0.007421616413113143,943
1105,-21.0,0.007636453076783154,884
1106,-20.0,0.00771231553517282,843
1107,-21.0,0.007928117799262205,824
1108,-20.0,0.007618488485200537,903
1109,-21.0,0.007647804799489677,886
1110,-20.0,0.0074332985561341046,958
1111,-21.0,0.007598755260308583,884
1112,-21.0,0.007554307321293486,945
1113,-21.0,0.007428912859823968,916
1114,-16.0,0.007405443023890257,968
1115,-20.0,0.00764708137139678,970
1116,-9.0,0.007410415820777417,973
1117,-17.0,0.007443194484545125,975
1118,-20.0,0.007583242515102029,978
1119,-18.0,0.007473869947716594,980
1120,-21.0,0.0074505178361303276,945
1121,-19.0,0.007611125381663442,985
1122,-16.0,0.007407809374853969,988
1123,-19.0,0.007567167608067393,990
1124,-20.0,0.0075083492323756214,982
1125,-21.0,0.007339861243963242,912
1126,-21.0,0.00746106884131829,943
1127,-21.0,0.0075464639347046615,947
1128,-19.0,0.007505684904754162,1003
1129,-21.0,0.007645219936966896,1005
1130,-21.0,0.007577377313282341,824
1131,-15.0,0.007441859412938357,1010
1132,-17.0,0.00745719107799232,1013
1133,-21.0,0.0073234825395047665,782
1134,-21.0,0.007269244233611971,824
1135,-21.0,0.007362760789692402,915
1136,-21.0,0.007236803998239338,824
1137,-21.0,0.007479743217118084,824
1138,-20.0,0.0073574116919189695,981
1139,-21.0,0.007427890552207828,826
1140,-21.0,0.007339555821898911,854
1141,-20.0,0.007475097547285259,860
1142,-21.0,0.007450192468240857,824
1143,-21.0,0.0073138133792037315,1006
1144,-19.0,0.007221153471618891,1043
1145,-21.0,0.007663110794965178,844
1146,-18.0,0.0071710497987541285,1048
1147,-20.0,0.0072317436337471005,1042
1148,-21.0,0.007140527572482824,944
1149,-21.0,0.00706138073777159,944
1150,-20.0,0.007254432654008269,977
1151,-10.0,0.007371383295817809,1060
1152,-20.0,0.007260101692130168,981
1153,-17.0,0.007254371800544587,1065
1154,-19.0,0.007285470396957614,1068
1155,-21.0,0.007323462671289842,906
1156,-13.0,0.007388417397371747,1073
1157,-16.0,0.007277447171509266,1075
1158,-20.0,0.00720918093892661,1072
1159,-20.0,0.007427237695083022,1007
1160,-21.0,0.007463677925989032,1005
1161,-18.0,0.007333129348064011,1085
1162,-21.0,0.007406518736388534,824
1163,-18.0,0.007283827205273238,1090
1164,-21.0,0.007458116207271814,1008
1165,-21.0,0.007303750608116388,1038
1166,-20.0,0.007321017370982604,1098
1167,-21.0,0.007270608376711607,1004
1168,-21.0,0.007510428886032767,973
1169,-21.0,0.00722401360557838,1070
1170,-20.0,0.007485441656576263,917
1171,-21.0,0.007436058996245265,946
1172,-21.0,0.007448868767824024,886
1173,-21.0,0.007515815914505058,825
1174,-20.0,0.007445501396432519,1043
1175,-20.0,0.007552419789135456,923
1176,-20.0,0.007624182477593422,923
1177,-20.0,0.007452652137726545,993
1178,-21.0,0.0076621452656884985,976
1179,-20.0,0.007343660015612841,948
1180,-21.0,0.007555974026521047,872
1181,-21.0,0.0075684471521526575,1007
1182,-20.0,0.007511119171977043,1042
1183,-18.0,0.007409923498264768,1140
1184,-20.0,0.007587123002546529,1125
1185,-20.0,0.007493997225537896,1042
1186,-20.0,0.0074739788348476095,843
1187,-20.0,0.007563299033790827,980
1188,-21.0,0.0073908500166402925,917
1189,-21.0,0.007654014805501158,1064
1190,-19.0,0.007728605869818817,1134
1191,-20.0,0.007589300732231802,860
1192,-15.0,0.0076570881841083365,1163
1193,-21.0,0.007569623334954183,885
1194,-20.0,0.0074704719914330375,995
1195,-19.0,0.00760707154404372,1135
1196,-18.0,0.007651351547489564,1173
1197,-21.0,0.00772182741202414,1006
1198,-21.0,0.00778554654162791,978
1199,-21.0,0.007749505853280425,943
1200,-20.0,0.007632771856151521,1177
1201,-21.0,0.0076803474221378565,1069
1202,-14.0,0.007689000767034789,1188
1203,-21.0,0.007602294906973839,1179
1204,-15.0,0.007764061718868713,1193
1205,-21.0,0.007760184910148382,1004
1206,-20.0,0.007824279911195239,1198
1207,-21.0,0.007641378790140152,948
1208,-21.0,0.00788728982054939,1127
1209,-20.0,0.007945907573836545,1189
1210,-20.0,0.00795663963072002,1070
1211,-20.0,0.008036316965113987,1059
1212,-19.0,0.008053207614769539,1213
1213,-21.0,0.007808308815583587,1005
1214,-21.0,0.008051548385992646,824
1215,-20.0,0.008240572938864881,1087
1216,-20.0,0.008024897426366806,1121
1217,-21.0,0.008026297747467956,1201
1218,-21.0,0.008252573303050466,855
1219,-16.0,0.008186384026582042,1230
1220,-20.0,0.008084131655498194,1233
1221,-20.0,0.00832424545660615,860
1222,-15.0,0.007990600748194588,803
1223,-17.0,0.008185551385395229,805
1224,-12.0,0.008010347897652537,808
1225,-9.0,0.008021865195284287,803
1226,-18.0,0.007955423439852893,805
1227,-13.0,0.0079709668061696,808
1228,-16.0,0.008004250237718225,810
1229,-18.0,0.008001157664693892,813
1230,-12.0,0.007830596645362675,815
1231,-19.0,0.007951659034006298,818
1232,-15.0,0.007814041746314615,820
1233,-17.0,0.007840102693686882,823
1234,-15.0,0.007867257576435804,825
1235,-17.0,0.007785005844198167,828
1236,-13.0,0.007853092974983156,830
1237,-8.0,0.007888639811426401,833
1238,-13.0,0.007914690126199275,835
1239,-18.0,0.008005506928182311,838
1240,-13.0,0.007840183796361089,840
1241,-14.0,0.00804445199901238,843
1242,-10.0,0.008177485523952378,845
1243,-11.0,0.008006788790225983,848
1244,-14.0,0.00808392522028751,850
1245,-14.0,0.008021279703825712,853
1246,-13.0,0.008233210692803064,855
1247,-12.0,0.00812181900255382,858
1248,-16.0,0.008413666548828283,860
1249,-16.0,0.00838048549162017,863
1250,-7.0,0.0081877441261895,865
1251,-13.0,0.008294809247470565,868
1252,-20.0,0.008298114769988589,870
1253,-9.0,0.00824303791159764,873
1254,-11.0,0.008360571434928311,875
1255,-16.0,0.008181298875974284,878
1256,-17.0,0.008311487527357208,880
1257,-21.0,0.008337809122167528,871
1258,-16.0,0.008273118279046483,885
1259,-18.0,0.008206397450218597,888
1260,-14.0,0.008135141183932623,890
1261,-12.0,0.008225041131178537,803
1262,-16.0,0.008444303530268371,805
1263,-10.0,0.008192867273464799,808
1264,-11.0,0.008299450273625553,810
1265,-14.0,0.008326861192472279,813
1266,-19.0,0.008159016724675894,815
1267,-5.0,0.00819677032995969,818
1268,-13.0,0.008284706738777459,820
1269,-11.0,0.008340472769406106,823
1270,-10.0,0.008466887869872153,825
1271,-19.0,0.008522317162714899,828
1272,-14.0,0.008389044320210814,830
1273,-17.0,0.008380600096036991,833
1274,-12.0,0.008573175990022719,835
1275,-11.0,0.008324289073546728,838
1276,-17.0,0.008505917503498495,840
1277,-8.0,0.008320380176883191,843
1278,-19.0,0.008257192973461416,845
1279,-9.0,0.008628662792034447,848
1280,-17.0,0.00860702246427536,850
1281,-10.0,0.008510358864441514,853
1282,-12.0,0.008418017067015171,855
1283,-12.0,0.008500456460751593,858
1284,-17.0,0.008566180451048745,860
1285,-14.0,0.008308298575381437,863
1286,-16.0,0.00844744115602225,865
1287,-10.0,0.00862642222394546,868
1288,-11.0,0.008549457519418664,870
1289,-16.0,0.008550151949748397,873
1290,-15.0,0.008596324258380465,875
1291,-6.0,0.008646521717309952,878
1292,-17.0,0.008693066322141223,880
1293,-12.0,0.008601057860586379,883
1294,-14.0,0.008525177836418152,885
1295,-20.0,0.008514667136801614,843
1296,-10.0,0.008625484278632535,890
1297,-14.0,0.008844265403846899,893
1298,-19.0,0.008411515918042924,895
1299,-18.0,0.008644343560768498,898
1300,-16.0,0.008584253179530302,900
1301,-10.0,0.008651193852225939,903
1302,-15.0,0.008576241839263175,905
1303,-15.0,0.008532700542774465,908
1304,-13.0,0.008757462000681294,910
1305,-17.0,0.008398138193620576,913
1306,-16.0,0.008482713252305984,915
1307,-13.0,0.008471869656609165,918
1308,-8.0,0.008645289111882448,920
1309,-20.0,0.008850069716572762,923
1310,-18.0,0.008677256397075124,925
1311,-19.0,0.008710844545728631,928
1312,-17.0,0.008499888004735112,930
1313,-16.0,0.00862146769132879,933
1314,-15.0,0.008612044466038546,935
1315,-12.0,0.00863097384572029,938
1316,-13.0,0.008811517308155695,940
1317,-14.0,0.008636701386421919,943
1318,-20.0,0.008791532470948167,945
1319,-13.0,0.008636592369940545,948
1320,-16.0,0.008477434609085321,950
1321,-20.0,0.008527763291365571,953
1322,-20.0,0.008606016449630261,955
1323,-19.0,0.008634513709694147,958
1324,-17.0,0.008352610593040785,960
1325,-16.0,0.008543553948402404,963
1326,-19.0,0.00880423415866163,965
1327,-10.0,0.008579244092106818,968
1328,-20.0,0.008744482882320881,970
1329,-12.0,0.008645992632955313,973
1330,-16.0,0.008762208848363824,975
1331,-21.0,0.008704049719704522,854
1332,-21.0,0.008644676560329067,946
1333,-14.0,0.008810351416468621,983
1334,-19.0,0.008436974696815014,985
1335,-19.0,0.008674908056855201,988
1336,-20.0,0.008481530783077082,919
1337,-20.0,0.008655565232038498,982
1338,-19.0,0.008650710433721542,995
1339,-15.0,0.008685382083058357,998
1340,-11.0,0.00855680126696825,1000
1341,-20.0,0.008764692582190037,982
1342,-20.0,0.008484173915348947,843
1343,-13.0,0.008392780926078558,1008
1344,-17.0,0.00852424670010805,1010
1345,-15.0,0.008680038806051015,1013
1346,-10.0,0.008741251870312473,1015
1347,-17.0,0.008673272840678693,1018
1348,-14.0,0.00887131066992879,1020
1349,-16.0,0.008654913306236267,1023
1350,-15.0,0.008641363680362701,1025
1351,-21.0,0.008611780474893749,802
1352,-15.0,0.008684700354933739,1030
1353,-13.0,0.008782212901860476,1033
1354,-21.0,0.00870025074109435,945
1355,-19.0,0.008719675553341707,998
1356,-19.0,0.00864393213255839,1040
1357,-21.0,0.008575403480790555,825
1358,-21.0,0.00846085570413958,1036
1359,-21.0,0.00863295772837268,913
1360,-11.0,0.008766475412994624,1050
1361,-20.0,0.008745655231177808,965
1362,-10.0,0.00853668125346303,1055
1363,-21.0,0.008427855744957923,944
1364,-20.0,0.008457838971581724,950
1365,-16.0,0.008642854931002314,1063
1366,-21.0,0.008578769396990538,824
1367,-21.0,0.008660720754414796,946
1368,-20.0,0.008660835097543895,843
1369,-21.0,0.008662547398772504,886
1370,-18.0,0.008486641655591402,1075
1371,-17.0,0.008494369871914386,1078
1372,-21.0,0.008552941409024324,1056
1373,-9.0,0.008606728166341782,1083
1374,-21.0,0.00848129184709655,885
1375,-16.0,0.008490970104255459,1088
1376,-18.0,0.008488476928323507,1090
1377,-20.0,0.008519073524935679,1093
1378,-21.0,0.008519106730818748,976
1379,-21.0,0.008447461554573642,886
1380,-20.0,0.008381378464400768,1025
1381,-18.0,0.008411231535402212,1103
1382,-20.0,0.00836613088507544,1102
1383,-18.0,0.008184303360229189,1108
1384,-15.0,0.008158279709856619,1110
1385,-21.0,0.00841295024888082,1005
1386,-19.0,0.008406283892691135,999
1387,-20.0,0.008174096361141314,1102
1388,-21.0,0.008127018343657255,854
1389,-14.0,0.008180899714881723,1123
1390,-18.0,0.008261517311135927,1125
1391,-17.0,0.008386950855228033,1128
1392,-17.0,0.008275216275995428,1130
1393,-18.0,0.008054579904472286,1133
1394,-17.0,0.00821058580186218,1135
1395,-12.0,0.008330322632735426,1138
1396,-17.0,0.00819257297553122,1140
1397,-20.0,0.008207487027076158,1117
1398,-19.0,0.00824785918336023,1145
1399,-9.0,0.00835127600779136,1148
1400,-17.0,0.008424916346980766,1150
1401,-13.0,0.008121206851986548,1153
1402,-18.0,0.008340344933623617,1155
1403,-20.0,0.008322203066200018,1145
1404,-17.0,0.008174516345289621,1160
1405,-16.0,0.008316868140051762,1163
1406,-20.0,0.008211476516655901,1071
1407,-21.0,0.008438263850455935,1157
1408,-19.0,0.008545790333300829,1142
1409,-5.0,0.008130494589832697,1173
1410,-20.0,0.008437611744739115,1116
1411,-21.0,0.008538516890257596,1061
1412,-18.0,0.00840963718170921,1180
1413,-19.0,0.008220562457361004,1074
1414,-15.0,0.008419342222623527,1185
1415,-13.0,0.008517961271784523,1188
1416,-18.0,0.008407440191755692,1190
1417,-19.0,0.008543348560730616,1193
1418,-19.0,0.00846210983581841,1195
1419,-20.0,0.00867536112976571,1189
1420,-18.0,0.008486579560364286,1200
1421,-20.0,0.008579473349858414,1085
1422,-18.0,0.008625816941882173,1205
1423,-16.0,0.008752380264922976,1208
1424,-19.0,0.008576706644486298,1132
1425,-17.0,0.00871557928621769,1213
1426,-14.0,0.008816022891551256,1215
1427,-20.0,0.008774070407856594,1122
1428,-12.0,0.008763217056790987,1220
1429,-17.0,0.008733421641712388,1223
1430,-16.0,0.008926809192276917,1225
1431,-10.0,0.008915742626413703,1228
1432,-17.0,0.008987698704004288,1230
1433,-20.0,0.008862144158532223,1222
1434,-20.0,0.009011101350188256,980
1435,-14.0,0.0088516642841009,1238
1436,-19.0,0.008914685575291514,1240
1437,-21.0,0.008770633116364479,1037
1438,-17.0,0.008963194532463184,1245
1439,-18.0,0.008853356741989652,1248
1440,-20.0,0.009006966060648361,1161
1441,-20.0,0.008958445861935616,1160
1442,-20.0,0.008934704801784111,1241
1443,-14.0,0.008917023117343584,1258
1444,-20.0,0.008894663050093433,1042
1445,-21.0,0.00902116849002513,1157
1446,-15.0,0.008894704855405368,1265
1447,-17.0,0.008760145220618982,1268
1448,-20.0,0.008935054764151573,1138
1449,-19.0,0.008939198648127226,1273
1450,-21.0,0.008982848934829235,1057
1451,-19.0,0.00886978918256668,1278
1452,-20.0,0.008797644637525082,982
1453,-14.0,0.008927556972664136,1283
1454,-20.0,0.008900560904294252,1028
